Index	PROVINCE_N	DISTRICT_N	Polling_D	DSD_N	Local_Gov	Ward	Type_Ward	GND_N	GND_NO	Votes	TOT_POP	E_Sinhales	E_SLTamil	E_IndTamil	E_SLMoor	E_Burgher	E_Malay	E_SLChetty	E_Bharatha	E_Other	E_AllTamil	E_AllOther
13285	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Weligepola		Hatangala	219A	1284	1510	1510	0	0	0	0	0	0	0	0	0	0
13286	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Badullegama		Kalatuwakanda	220B	589	709	709	0	0	0	0	0	0	0	0	0	0
13287	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Panana		Kongasthenna	239A	658	753	751	1	1	0	0	0	0	0	0	2	0
13288	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Weligepola		Kottimbulwala	219E	666	815	815	0	0	0	0	0	0	0	0	0	0
13289	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Panana		llukkumbura	240A	833	1067	982	2	83	0	0	0	0	0	0	85	0
13290	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Galpaya		Madawalalanda	219C	710	856	856	0	0	0	0	0	0	0	0	0	0
13291	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Badullegama		Medaganoya	221A	430	517	517	0	0	0	0	0	0	0	0	0	0
13292	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Galpaya		Muttettupola	219	679	798	796	2	0	0	0	0	0	0	0	2	0
13293	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Weligepola		Palugahawela	248A	804	947	947	0	0	0	0	0	0	0	0	0	0
13294	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Panana		Panana	240	650	864	617	241	6	0	0	0	0	0	0	247	0
13295	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Panana		Paragahamaditta	240C	812	998	998	0	0	0	0	0	0	0	0	0	0
13296	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Galpaya		Pussathota	219F	1013	1183	1183	0	0	0	0	0	0	0	0	0	0
13297	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Ranwala		Ranwala	221	953	1027	1026	1	0	0	0	0	0	0	0	1	0
13298	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Badullegama		Thalagaskanda	220D	907	1082	1081	0	0	1	0	0	0	0	0	0	0
13299	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Ranwala		Thennahena	220C	793	1032	1029	2	0	0	0	0	0	0	1	2	1
13300	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Handagiriya		Udagangoda	247A	957	1106	1106	0	0	0	0	0	0	0	0	0	0
13301	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Ranwala		Udaranwala	221C	1208	1421	1421	0	0	0	0	0	0	0	0	0	0
13302	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Weligepola		Urawala	248	970	1167	1166	1	0	0	0	0	0	0	0	1	0
13303	Sabaragamuwa	Ratnapura	Rakwana	Weligepola	Weligepola PS	Weligepola		Weligepola	239	933	1193	1191	0	1	0	1	0	0	0	0	1	1
13304	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	Bakmeegama		Bakmeegama	233D	530	730	730	0	0	0	0	0	0	0	0	0	0
13305	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	Galkadawala		Galkadawala	232	785	1034	1032	2	0	0	0	0	0	0	0	2	0
13306	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	Gomarankadawala		Gomarankadawala	231	659	1015	989	23	1	2	0	0	0	0	0	24	0
13307	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	Kalyanapura		Kalyanapura	231C	777	826	826	0	0	0	0	0	0	0	0	0	0
13308	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	Kandamalawa		Kandamalawa	232B	797	1094	1092	2	0	0	0	0	0	0	0	2	0
13309	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	Kivulakadawala		Kivulakadawala	233A	731	998	997	1	0	0	0	0	0	0	0	1	0
13310	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	Medawachchiya		Madawachchiya	233	416	493	493	0	0	0	0	0	0	0	0	0	0
13311	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	MailaWewa		Mailawewa	233C	244	250	250	0	0	0	0	0	0	0	0	0	0
13312	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	PamburugasWewa		Pamburugaswewa	232A	338	402	399	3	0	0	0	0	0	0	0	3	0
13313	Eastern	Trincomalee	Seruwila	Gomarankadawala	Gomarankadawala PS	Pulikandikulama		Pulikandikulama	233B	425	540	540	0	0	0	0	0	0	0	0	0	0
13314	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Akbopura		Agbopura	227C	2341	3242	3230	4	0	1	7	0	0	0	0	4	7
13315	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Batukachchiya		Batukachchiya	227T	1639	2150	2140	4	0	6	0	0	0	0	0	4	0
13316	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Bathiyagama North/ Bathiyagama South	Multiple	Bhathiyagama	227L	4041	5614	5597	14	1	1	1	0	0	0	0	15	1
13317	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Ganthalawa		Ganthalawa Unit 11	227P	672	890	888	2	0	0	0	0	0	0	0	2	0
13318	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Ganthalawa		Ganthalawa Unit 12	227S	810	1034	1034	0	0	0	0	0	0	0	0	0	0
13319	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Jayanthipura		Jayanthipura	227J	2062	2797	2791	5	0	1	0	0	0	0	0	5	0
13320	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Kanthale		Kantalai Town	227	2065	3124	2728	371	7	10	0	0	8	0	0	378	8
13321	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Kanthale		Kantalai Town South	227K	1750	2809	1482	224	4	1090	1	4	0	0	4	228	9
13322	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Van Ela		Pansalgodella	227W	997	1334	1332	0	0	2	0	0	0	0	0	0	0
13323	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Peraru West		Peraru East	227O	1471	2302	12	1	2	2287	0	0	0	0	0	3	0
13324	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Peraru West		Peraru Unit 02	227G	1143	1506	152	617	10	715	12	0	0	0	0	627	12
13325	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Peraru West		Peraru West	227H	2360	3175	145	274	15	2737	3	0	0	0	1	289	4
13326	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Raja Ela		Rajaela  Unit 03	227B	729	1066	577	30	0	459	0	0	0	0	0	30	0
13327	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Raja Ela		Rajaela Unit 04	227M	1193	1601	1519	14	1	67	0	0	0	0	0	15	0
13328	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Raja Ela		Rajaela Unit 05	227N	841	1086	1085	1	0	0	0	0	0	0	0	1	0
13329	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Raja Wewa		Rajawewa	227U	2201	2919	2691	1	0	226	0	0	0	0	1	1	1
13330	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Raja Wewa		Seenipura	227E	413	544	532	1	0	1	0	10	0	0	0	1	10
13331	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Jayanthipura		Sooriyapura	227F	959	1094	1092	2	0	0	0	0	0	0	0	2	0
13332	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Vendrasanpura		Vendrasanpura  Unit 14	227A	1557	2128	2128	0	0	0	0	0	0	0	0	0	0
13333	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Vendrasanpura		Vendrasanpura Unit 15	227Q	1261	1585	1584	1	0	0	0	0	0	0	0	1	0
13334	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Ganthalawa		Vendrasanpura Unit 16	227R	1337	1852	1850	2	0	0	0	0	0	0	0	2	0
13335	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Van Ela		Wanela West	227V	823	1174	1171	3	0	0	0	0	0	0	0	3	0
13336	Eastern	Trincomalee	Seruwila	Kanthalai	Kanthalai PS	Van Ela		Wanela East	227D	1202	1776	1772	0	0	3	1	0	0	0	0	0	1
13337	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Alankeni		Alankerny	225J	873	1191	2	1093	6	90	0	0	0	0	0	1099	0
13338	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Annal Nagar		Annal Nagar	225F	2035	3173	6	1	0	3164	2	0	0	0	0	1	2
13339	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Ayiliadi		Ayiliyady	226Q	1774	2531	13	0	4	2512	2	0	0	0	0	4	2
13340	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Alankeni		Echchanthivu	225L	411	539	2	532	0	5	0	0	0	0	0	532	0
13341	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Periyathumunei		Ehuthar Nagar	226A	977	1388	0	0	1	1387	0	0	0	0	0	1	0
13342	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Faizal Nagar		Faizal Nagar	225G	3475	5238	4	588	13	4633	0	0	0	0	0	601	0
13343	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Alankeni		Idiman	226F	1307	1979	2	69	2	1905	1	0	0	0	0	71	1
13344	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Kakkamunei		Kachchakodithivu	226J	1705	2381	146	0	0	2233	2	0	0	0	0	0	2
13345	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Kakkamunei		Kakamunai	226K	1870	2962	3	0	3	2952	0	0	0	0	4	3	4
13346	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Mancholei		Kattaiaru	225B	933	1298	1	0	2	1290	0	0	5	0	0	2	5
13347	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Kinniya		Kinniya	226D	1074	1459	7	2	2	1442	1	0	0	0	5	4	6
13348	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Kinniya		Kuddikarachchi	226E	1391	2175	0	2	3	2170	0	0	0	0	0	5	0
13349	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Kurinchankeni		Kurinchakerny	226G	1521	2357	1	0	5	2350	1	0	0	0	0	5	1
13350	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Maharoofgramam		Maharoof Gramam	226L	1804	2842	9	0	0	2832	0	0	1	0	0	0	1
13351	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Annal Nagar		Maharuf Nagar	225E	1996	3152	1	0	4	3147	0	0	0	0	0	4	0
13352	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Ayiliadi		Majeed Nagar	226O	494	616	11	79	1	525	0	0	0	0	0	80	0
13353	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Kinniya		Malinthurai	226C	39	1539	0	1	0	1538	0	0	0	0	0	1	0
13354	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Mancholei		Mancholai	225C	2658	2603	1	1	1	2598	1	0	0	0	1	2	2
13355	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Manchola chennai		Mancholaichenai	225D	2728	4147	10	1	4	4130	2	0	0	0	0	5	2
13356	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Surangal		Maniarasankulam	226P	651	912	0	0	5	904	3	0	0	0	0	5	3
13357	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Muneichenei		Munaichenai	226I	2259	3471	3	1	2	3463	1	0	0	0	1	3	2
13358	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Naduuththu		Nadoottu	226M	1678	2396	0	0	2	2394	0	0	0	0	0	2	0
13359	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Kurinchankeni		Naduthivu	226H	1346	2194	9	1	2	2182	0	0	0	0	0	3	0
13360	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Periyathumunei		Periya Kinniya	226B	913	1320	0	1	2	1317	0	0	0	0	0	3	0
13361	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Periyathumunei		Periyaththumunai	226	996	1597	2	2	0	1593	0	0	0	0	0	2	0
13362	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Puvaransanthivu		Poovarasanthivu	225H	875	1375	1	0	3	1371	0	0	0	0	0	3	0
13363	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Sinna Kinniya		Rahumaniya Nagar	225	1341	1976	5	5	5	1961	0	0	0	0	0	10	0
13364	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Puvaransanthivu		Samavechchativu	225I	1081	1650	0	3	0	1647	0	0	0	0	0	3	0
13365	Eastern	Trincomalee	Mutur	Kinniya	Kinniya UC	Sinna Kinniya		Sinna Kinniya	225A	1347	1998	0	0	1	1997	0	0	0	0	0	1	0
13366	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Surangal		Soorangal	226N	1401	2036	2	0	2	2032	0	0	0	0	0	2	0
13367	Eastern	Trincomalee	Mutur	Kinniya	Kinniya PS	Puvaransanthivu		Upparu	225K	201	118	4	8	1	105	0	0	0	0	0	9	0
13368	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Jayanagar		Cassimnagar	239D	764	1036	1	0	0	1034	1	0	0	0	0	0	1
13369	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Nilaweli		Gopalapuram	241B	1198	1743	41	1259	12	431	0	0	0	0	0	1271	0
13370	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Ikbalnagar		Iqbalnagar	241D	1952	3031	33	451	12	2535	0	0	0	0	0	463	0
13371	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Irakkandy		Irakkandy	241A	1404	2235	1	1	11	2222	0	0	0	0	0	12	0
13372	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Kuchchaveli		Iranaikerni	239A	332	412	11	400	0	1	0	0	0	0	0	400	0
13373	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Jayanagar		Jayanagar	239C	1112	1686	33	2	2	1649	0	0	0	0	0	4	0
13374	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Thiriyaya		"Kaddukulam
Kaddukulam"	237C	342	459	4	455	0	0	0	0	0	0	0	455	0
13375	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Thiriyaya		Kallampattai	237D	99	111	1	109	1	0	0	0	0	0	0	110	0
13376	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Kuchchaveli		Kuchchaveli	239	441	686	47	134	1	504	0	0	0	0	0	135	0
13377	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Kamburupitiya		Kumburupiddy East	240B	1734	2718	132	2553	5	26	2	0	0	0	0	2558	2
13378	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Kamburupitiya		Kumburupiddy North	240A	329	486	4	476	6	0	0	0	0	0	0	482	0
13379	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Kamburupitiya		Kumburupiddy South	240	484	660	4	656	0	0	0	0	0	0	0	656	0
13380	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Nilaweli		Nilaveli	241	537	950	21	884	1	42	1	0	0	0	1	885	2
13381	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Ikbalnagar		Periyakulam	241E	773	1011	15	954	14	27	1	0	0	0	0	968	1
13382	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Arafathnagar		Pulmoddai Division No. 1	31I/1	2504	3978	70	50	4	3852	2	0	0	0	0	54	2
13383	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Thennamaranwadi		Pulmoddai Division No. 2	31H/1	1302	2246	289	35	9	1912	1	0	0	0	0	44	1
13384	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Thennamaranwadi		Pulmoddai Division No. 3	31G	1191	1725	2	106	1	1616	0	0	0	0	0	107	0
13385	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Thennamaranwadi		Pulmoddai Division No. 4	31J/1	1732	3010	143	74	0	2791	1	0	0	0	1	74	2
13386	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Thiriyaya		Senthoor	237B	848	1393	49	327	1	1016	0	0	0	0	0	328	0
13387	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Thennamaranwadi		Thennaimaravady	31E	299	39	2	35	0	2	0	0	0	0	0	35	0
13388	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Thiriyaya		Thiriyai	237	480	640	202	434	4	0	0	0	0	0	0	438	0
13389	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Irakkandy		Valayoothu	241G	874	1305	154	427	3	721	0	0	0	0	0	430	0
13390	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Kuchchaveli		Veerancholai	239B	177	178	3	172	3	0	0	0	0	0	0	175	0
13391	Eastern	Trincomalee	Trincomalee	Kuchchaveli	Kuchchaveli PS	Nilaweli		Veloor	241C	1023	1480	24	511	30	914	0	0	0	1	0	541	1
13392	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Pankulama		Awvainagar	231G	162	157	20	137	0	0	0	0	0	0	0	137	0
13393	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Morawewa		Kithuluthuwa	231E	246	214	151	63	0	0	0	0	0	0	0	63	0
13394	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Mahadiulwewa Stage 01 North/ Mahadiulwewa 1 South	Multiple	Mahadivulwewa	230A	1371	1846	1839	6	0	1	0	0	0	0	0	6	0
13395	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Mahadiulwewa Stage 02		Mahadivulwewa Stage II	230B	623	905	904	0	0	0	1	0	0	0	0	0	1
13396	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Morawewa North		Morawewa North	231B	441	558	555	3	0	0	0	0	0	0	0	3	0
13397	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Morawewa		Morawewa South	231A	554	704	576	127	0	1	0	0	0	0	0	127	0
13398	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Namal Watta		Namalwatta	231D	441	490	178	0	0	311	1	0	0	0	0	0	1
13399	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Morawewa		Nochchikulama	230C	684	863	350	437	4	70	0	2	0	0	0	441	2
13400	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Pankulama		Morawewa Pankulama	231F	129	241	125	115	0	1	0	0	0	0	0	115	0
13401	Eastern	Trincomalee	Seruwila	Morawewa	Morawewa PS	Ethabandiwewa/ RotaWewa		Peniketiyawa	230	1297	1990	1064	8	44	873	1	0	0	0	0	52	1
13402	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Muttur		Alimnagar	224B	1199	1615	55	175	2	1382	0	0	0	0	1	177	1
13403	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Allainagar		Allainagar East	216A	1304	1996	2	0	0	1994	0	0	0	0	0	0	0
13404	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Thopoor		Allainagar West	216E	1292	1890	8	1	0	1879	2	0	0	0	0	1	2
13405	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Muttur		Anaichenai	223B	1012	1647	16	1	0	1627	3	0	0	0	0	1	3
13406	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Palathopur		Assathnagar	218H	743	947	4	61	2	880	0	0	0	0	0	63	0
13407	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Kiliveddi		Barathipuram	218G	1033	1248	2	1090	2	154	0	0	0	0	0	1092	0
13408	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Kattaparichchan		Chenaiyoor	222A	1120	1116	3	1113	0	0	0	0	0	0	0	1113	0
13409	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Allainagar		Iqbal Nagar	216B	778	861	0	0	1	860	0	0	0	0	0	1	0
13410	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Iruthayapuram		Iruthayapuram	218E	863	1112	13	1093	6	0	0	0	0	0	0	1099	0
13411	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Ralkuli		Jayanagar	224G	1879	2723	4	17	2	2700	0	0	0	0	0	19	0
13412	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Palathopur		Jinna Nagar	216D	908	1275	3	39	1	1229	3	0	0	0	0	40	3
13413	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Periyapalam		Jinna Nagar	224E	973	1008	5	207	7	788	0	0	0	0	1	214	1
13414	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Sampoor		Kadarkaraichenai	222C	1053	1481	28	1367	2	84	0	0	0	0	0	1369	0
13415	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Kattaparichchan		Kaddaiparichchan North	222B	1264	1650	3	1643	4	0	0	0	0	0	0	1647	0
13416	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Kattaparichchan		Kaddaiparichchan South	222	1379	1680	0	1191	10	479	0	0	0	0	0	1201	0
13417	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Kiliveddi		Kanguvely	218C	741	871	1	864	6	0	0	0	0	0	0	870	0
13418	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Kiliveddi		Kiliveddi	218A	931	1356	3	1348	3	1	0	1	0	0	0	1351	1
13419	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Sampoor		Koonitivu	221	395	0	0	0	0	0	0	0	0	0	0	0	0
13420	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Kiliveddi		Mallikaithivu	218	479	546	1	544	1	0	0	0	0	0	0	545	0
13421	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Kiliveddi		Mengamam	218I	578	713	6	707	0	0	0	0	0	0	0	707	0
13422	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Muttur		Muttur Central	223F	330	568	15	194	1	357	1	0	0	0	0	195	1
13423	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Naduthivu		Muttur East	223A	2012	3369	13	35	5	3316	0	0	0	0	0	40	0
13424	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Ralkuli		Muttur West	224	806	975	5	16	2	952	0	0	0	0	0	18	0
13425	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Naduthivu		Naduthivu	223E	1505	2473	122	58	2	2288	3	0	0	0	0	60	3
13426	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Pallikudirippu		Nalloor	219A	561	889	2	833	7	47	0	0	0	0	0	840	0
13427	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Sampoor		Navarathnapuram	221A	322	319	0	318	1	0	0	0	0	0	0	319	0
13428	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Neidalnagar		Neithal Nagar	223D	1732	2832	3	0	5	2823	1	0	0	0	0	5	1
13429	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Pallikudirippu		Paddalipuram	219B	1054	1450	7	1439	4	0	0	0	0	0	0	1443	0
13430	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Iruthayapuram		Paddithidal	218B	890	1253	7	1244	2	0	0	0	0	0	0	1246	0
13431	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Muttur		Palanagar	223G	1085	1776	10	103	0	1662	1	0	0	0	0	103	1
13432	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Iruthayapuram		Palathadichenai	218F	619	704	7	696	1	0	0	0	0	0	0	697	0
13433	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Palathopur		Palathoppur	216C	1100	1499	11	188	1	1299	0	0	0	0	0	189	0
13434	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Pallikudirippu		Pallikkudiyiruppu	219	1380	1925	7	1913	5	0	0	0	0	0	0	1918	0
13435	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Periyapalam		Periyapalam	224A	1666	2523	2	0	1	2519	0	1	0	0	0	1	1
13436	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Iruthayapuram		Peruveli	218D	914	1273	0	1273	0	0	0	0	0	0	0	1273	0
13437	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Ralkuli		Ralkully	224D	846	994	32	922	9	31	0	0	0	0	0	931	0
13438	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Sampoor		Sampoor East	220	270	2	0	1	0	1	0	0	0	0	0	1	0
13439	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Sampoor		Sampoor West	220A	425	0	0	0	0	0	0	0	0	0	0	0	0
13440	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Periyapalam		Shaffi Nagar	224F	1188	1440	6	15	1	1418	0	0	0	0	0	16	0
13441	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Ralkuli		Thaha Nagar	224C	735	1156	83	234	3	836	0	0	0	0	0	237	0
13442	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Neidalnagar		Thaqwa Nagar	223C	1373	2161	2	0	1	2158	0	0	0	0	0	1	0
13443	Eastern	Trincomalee	Mutur	Muttur	Muttur PS	Thopoor		Thoppur	216	973	1305	6	1	0	1298	0	0	0	0	0	1	0
13444	Eastern	Trincomalee	Seruwila	Padavi Sri Pura	Padavi Sri Pura PS	Gamunupura		Gemunupura	31N	377	522	522	0	0	0	0	0	0	0	0	0	0
13445	Eastern	Trincomalee	Seruwila	Padavi Sri Pura	Padavi Sri Pura PS	JayanthiWewa		Jayanthiwewa	31I	1337	1787	1787	0	0	0	0	0	0	0	0	0	0
13446	Eastern	Trincomalee	Seruwila	Padavi Sri Pura	Padavi Sri Pura PS	Kavanthissapura		Kavanthissapura	31H	435	638	638	0	0	0	0	0	0	0	0	0	0
13447	Eastern	Trincomalee	Seruwila	Padavi Sri Pura	Padavi Sri Pura PS	Lassanagama		Lassanagama	31P	529	776	776	0	0	0	0	0	0	0	0	0	0
13448	Eastern	Trincomalee	Seruwila	Padavi Sri Pura	Padavi Sri Pura PS	Parana Medawachchiya		Parana Medawachchiya	31F	619	817	808	8	0	1	0	0	0	0	0	8	0
13449	Eastern	Trincomalee	Seruwila	Padavi Sri Pura	Padavi Sri Pura PS	Samanpura		Samanpura	31M	963	1322	1321	0	0	0	0	1	0	0	0	0	1
